"Always equal to ACS Summary File identification","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","ZIP Code Tabulation Area (3-digit)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","% Total Population: Not Hispanic or Latino","% Total Population: Not Hispanic or Latino: White Alone","% Total Population: Not Hispanic or Latino: Black or African American Alone","% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Not Hispanic or Latino: Asian Alone","% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Not Hispanic or Latino: Some Other Race Alone","% Total Population: Not Hispanic or Latino: Two or More Races","% Total Population: Hispanic or Latino","% Total Population: Hispanic or Latino: White Alone","% Total Population: Hispanic or Latino: Black or African American Alone","% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","% Total Population: Hispanic or Latino: Asian Alone","% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","% Total Population: Hispanic or Latino: Some Other Race Alone","% Total Population: Hispanic or Latino: Two or More Races","Occupied Housing Units","Occupied Housing Units: 1-Person Household","Occupied Housing Units: 2-Person Household","Occupied Housing Units: 3-Person Household","Occupied Housing Units: 4-Person Household","Occupied Housing Units: 5-Person Household","Occupied Housing Units: 6-Person Household","Occupied Housing Units: 7-or-More Person Household","% Occupied Housing Units: 1-Person Household","% Occupied Housing Units: 2-Person Household","% Occupied Housing Units: 3-Person Household","% Occupied Housing Units: 4-Person Household","% Occupied Housing Units: 5-Person Household","% Occupied Housing Units: 6-Person Household","% Occupied Housing Units: 7-or-More Person Household","Renter-Occupied Housing Units","Renter-Occupied Housing Units: 1-Person Household","Renter-Occupied Housing Units: 2-Person Household","Renter-Occupied Housing Units: 3-Person Household","Renter-Occupied Housing Units: 4-Person Household","Renter-Occupied Housing Units: 5-Person Household","Renter-Occupied Housing Units: 6-Person Household","Renter-Occupied Housing Units: 7-or-More Person Household","% Renter-Occupied Housing Units: 1-Person Household","% Renter-Occupied Housing Units: 2-Person Household","% Renter-Occupied Housing Units: 3-Person Household","% Renter-Occupied Housing Units: 4-Person Household","% Renter-Occupied Housing Units: 5-Person Household","% Renter-Occupied Housing Units: 6-Person Household","% Renter-Occupied Housing Units: 7-or-More Person Household","Occupied Housing Units","Occupied Housing Units: With Related Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","Occupied Housing Units: No Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years Only","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: Under 6 Years and 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: With Own Children of the Householder Under 18: 6 to 17 Years","% Occupied Housing Units: With Related Children of the Householder Under 18: No Own Children of the Householder Under 18","% Occupied Housing Units: No Related Children of the Householder Under 18","Renter-Occupied Housing Units","Renter-Occupied Housing Units: White Alone Householder","Renter-Occupied Housing Units: Black or African American Alone Householder","Renter-Occupied Housing Units: American Indian and Alaska Native Alone Householder","Renter-Occupied Housing Units: Asian Alone Householder","Renter-Occupied Housing Units: Native Hawaiian and Other Pacific Islander Alone Householder","Renter-Occupied Housing Units: Some Other Race Alone Householder","Renter-Occupied Housing Units: Two or More Races Householder","Renter-Occupied Housing Units: White Alone, Not Hispanic or Latino Householder","Renter-Occupied Housing Units: Hispanic or Latino Householder","% Renter-Occupied Housing Units: White Alone Householder","% Renter-Occupied Housing Units: Black or African American Alone Householder","% Renter-Occupied Housing Units: American Indian and Alaska Native Alone Householder","% Renter-Occupied Housing Units: Asian Alone Householder","% Renter-Occupied Housing Units: Native Hawaiian and Other Pacific Islander Alone Householder","% Renter-Occupied Housing Units: Some Other Race Alone Householder","% Renter-Occupied Housing Units: Two or More Races Householder","% Renter-Occupied Housing Units: White Alone, Not Hispanic or Latino Householder","% Renter-Occupied Housing Units: Hispanic or Latino Householder","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate (Includes Equivalency)","Population 25 Years and Over: Some College","Population 25 Years and Over: Bachelor's Degree","Population 25 Years and Over: Master's Degree","Population 25 Years and Over: Professional School Degree","Population 25 Years and Over: Doctorate Degree","% Population 25 Years and Over: Less than High School","% Population 25 Years and Over: High School Graduate (Includes Equivalency)","% Population 25 Years and Over: Some College","% Population 25 Years and Over: Bachelor's Degree","% Population 25 Years and Over: Master's Degree","% Population 25 Years and Over: Professional School Degree","% Population 25 Years and Over: Doctorate Degree","Population 15 Years and Over:","Population 15 Years and Over: Never Married","Population 15 Years and Over: Now Married (Not Including Separated)","Population 15 Years and Over: Separated","Population 15 Years and Over: Widowed","Population 15 Years and Over: Divorced","% Population 15 Years and Over: Never Married","% Population 15 Years and Over: Now Married (Not Including Separated)","% Population 15 Years and Over: Separated","% Population 15 Years and Over: Widowed","% Population 15 Years and Over: Divorced","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","% Civilian Population in Labor Force 16 Years and Over: Employed","% Civilian Population in Labor Force 16 Years and Over: Unemployed","Median Household Income (In 2025 Inflation Adjusted Dollars) [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2025 Inflation Adjusted Dollars): [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): White Alone Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Black or African American Alone Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): American Indian and Alaska Native Alone  Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Asian Alone [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Native Hawaiian and Other Pacific Islander Alone  Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Some Other Race Alone Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Two or More Races Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): Hispanic or Latino Householder [Dollars adjusted for inflation to match value in 2025]","Median Household Income (In 2022 Inflation Adjusted Dollars): White Alone Householder, Not Hispanic or Latino [Dollars adjusted for inflation to match value in 2025]","Occupied Housing Units","Occupied Housing Units: 0.50 or Less Occupants Per Room","Occupied Housing Units: 0.51 to 1.00 Occupants Per Room","Occupied Housing Units: 1.01 to 1.50 Occupants Per Room","Occupied Housing Units: 1.51 to 2.00 Occupants Per Room","Occupied Housing Units: 2.01 or More Occupants Per Room","% Occupied Housing Units: 0.50 or Less Occupants Per Room","% Occupied Housing Units: 0.51 to 1.00 Occupants Per Room","% Occupied Housing Units: 1.01 to 1.50 Occupants Per Room","% Occupied Housing Units: 1.51 to 2.00 Occupants Per Room","% Occupied Housing Units: 2.01 or More Occupants Per Room","Median Year Structure Built","Median Value [Dollars adjusted for inflation to match value in 2025]","Median Gross Rent [Dollars adjusted for inflation to match value in 2025]","Median Gross Rent as a Percentage of Household  Income in the Past 12 Months (Dollars)","Median Gross Rent","Median Gross Rent: No Bedroom","Median Gross Rent: 1 Bedroom","Median Gross Rent: 2 Bedrooms","Median Gross Rent: 3 Bedrooms","Median Gross Rent: 4 Bedrooms","Median Gross Rent: 5 or More Bedrooms","Median Gross Rent","Median Gross Rent: Built 2020 or Later","Median Gross Rent: Built 2010 to 2019","Median Gross Rent: Built 2000 to 2009","Median Gross Rent: Built 1990 to 1999","Median Gross Rent: Built 1980 to 1989","Median Gross Rent: Built 1970 to 1979","Median Gross Rent: Built 1960 to 1969","Median Gross Rent: Built 1950 to 1959","Median Gross Rent: Built 1940 to 1949","Median Gross Rent: Built 1939 or Earlier"
"ACSSF","ca","150","00",,,,"06","001",,,"405902","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4059.02, Alameda County, California","060014059021","199888","0",,,1630,1630,21120.23,0.0771771915545555,1630,1270,204,165,27,746,0,26,102,360,13,0,0,5,0,269,73,77.91,12.52,10.12,1.66,45.77,0,1.6,6.26,22.09,0.8,0,0,0.31,0,16.5,4.48,496,83,131,111,72,54,26,19,16.73,26.41,22.38,14.52,10.89,5.24,3.83,306,50,73,84,47,40,0,12,16.34,23.86,27.45,15.36,13.07,0,3.92,,,,,,,,,,,,,,,,306,26,66,17,96,0,64,37,26,85,8.5,21.57,5.56,31.37,0,20.92,12.09,8.5,27.78,1101,273,291,303,196,6,32,0,24.8,26.43,27.52,17.8,0.54,2.91,0,1322,653,518,26,62,63,49.39,39.18,1.97,4.69,4.77,910,791,119,86.92,13.08,74189,74189,,,,,,,,,,496,185,231,44,10,26,37.3,46.57,8.87,2.02,5.24,1948,684102,1972,34.2000007629395,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"405902","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4059.02, Alameda County, California","060014059022","287392","0",,,1508,1508,13590.16,0.110962676274948,1508,952,185,69,0,524,0,0,174,556,5,0,0,0,0,494,57,63.13,12.27,4.58,0,34.75,0,0,11.54,36.87,0.33,0,0,0,0,32.76,3.78,427,79,123,102,43,12,39,29,18.5,28.81,23.89,10.07,2.81,9.13,6.79,257,55,120,31,31,6,0,14,21.4,46.69,12.06,12.06,2.33,0,5.45,,,,,,,,,,,,,,,,257,20,40,0,97,0,87,13,20,100,7.78,15.56,0,37.74,0,33.85,5.06,7.78,38.91,1165,380,250,213,253,36,33,0,32.62,21.46,18.28,21.72,3.09,2.83,0,1319,653,507,11,105,43,49.51,38.44,0.83,7.96,3.26,930,863,67,92.8,7.2,69772,69772,,,,,,,,,,427,234,125,15,43,10,54.8,29.27,3.51,10.07,2.34,1938,823630,2354,43.5,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4060, Alameda County, California","060014060001","1617509","525188",,,985,985,1577.202,0.624523742967149,985,747,302,146,16,246,0,32,5,238,85,0,0,0,0,152,1,75.84,30.66,14.82,1.62,24.97,0,3.25,0.51,24.16,8.63,0,0,0,0,15.43,0.1,460,181,150,99,23,7,0,0,39.35,32.61,21.52,5,1.52,0,0,369,110,150,79,23,7,0,0,29.81,40.65,21.41,6.23,1.9,0,0,,,,,,,,,,,,,,,,369,198,35,16,69,0,46,5,171,41,53.66,9.49,4.34,18.7,0,12.47,1.36,46.34,11.11,768,55,122,222,165,130,29,45,7.16,15.89,28.91,21.48,16.93,3.78,5.86,865,379,297,28,96,65,43.82,34.34,3.24,11.1,7.51,630,577,53,91.59,8.41,75817,75817,,,,,,,,,,460,242,123,21,74,0,52.61,26.74,4.57,16.09,0,1938,,2387,22.7999992370605,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4060, Alameda County, California","060014060002","230538","0",,,1069,1069,12009.72,0.0890112232180226,1069,887,82,235,3,567,0,0,0,182,22,0,0,0,0,142,18,82.97,7.67,21.98,0.28,53.04,0,0,0,17.03,2.06,0,0,0,0,13.28,1.68,322,101,69,12,61,55,24,0,31.37,21.43,3.73,18.94,17.08,7.45,0,198,92,53,12,0,27,14,0,46.46,26.77,6.06,0,13.64,7.07,0,,,,,,,,,,,,,,,,198,40,10,3,100,0,27,18,18,67,20.2,5.05,1.52,50.51,0,13.64,9.09,9.09,33.84,912,245,216,151,250,45,5,0,26.86,23.68,16.56,27.41,4.93,0.55,0,1003,531,318,30,51,73,52.94,31.7,2.99,5.08,7.28,689,684,5,99.27,0.73,,,,,,,,,,,,322,189,124,9,0,0,58.7,38.51,2.8,0,0,1946,499801,1394,48.5999984741211,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4060, Alameda County, California","060014060003","119795","0",,,804,804,17382.62,0.0462531100530196,804,604,166,232,0,187,0,0,19,200,12,0,28,0,0,119,41,75.12,20.65,28.86,0,23.26,0,0,2.36,24.88,1.49,0,3.48,0,0,14.8,5.1,526,364,115,40,7,0,0,0,69.2,21.86,7.6,1.33,0,0,0,526,364,115,40,7,0,0,0,69.2,21.86,7.6,1.33,0,0,0,,,,,,,,,,,,,,,,526,153,188,8,99,0,59,19,141,79,29.09,35.74,1.52,18.82,0,11.22,3.61,26.81,15.02,731,162,56,193,234,69,17,0,22.16,7.66,26.4,32.01,9.44,2.33,0,754,305,158,38,88,165,40.45,20.95,5.04,11.67,21.88,469,434,35,92.54,7.46,36144,36144,,,,,,,,,,526,316,210,0,0,0,60.08,39.92,0,0,0,1971,,686,27.6000003814697,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,"Block Group 4, Census Tract 4060, Alameda County, California","060014060004","145807","0",,,1877,1877,33341.39,0.0562963998288795,1877,1534,280,297,0,939,0,0,18,343,18,0,8,0,0,317,0,81.73,14.92,15.82,0,50.03,0,0,0.96,18.27,0.96,0,0.43,0,0,16.89,0,508,70,94,100,156,5,64,19,13.78,18.5,19.69,30.71,0.98,12.6,3.74,387,33,48,100,123,0,64,19,8.53,12.4,25.84,31.78,0,16.54,4.91,,,,,,,,,,,,,,,,387,59,52,8,172,0,96,0,41,122,15.25,13.44,2.07,44.44,0,24.81,0,10.59,31.52,1154,539,292,110,160,53,0,0,46.71,25.3,9.53,13.86,4.59,0,0,1411,541,714,0,85,71,38.34,50.6,0,6.02,5.03,859,823,36,95.81,4.19,83300,83300,,,,,,,,,,508,136,171,152,49,0,26.77,33.66,29.92,9.65,0,1938,745640,1252,22.2999992370605,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4061, Alameda County, California","060014061001","538942","0",,,1230,1230,5910.998,0.208086678393877,1230,368,58,171,42,88,0,0,9,862,112,40,40,0,0,627,43,29.92,4.72,13.9,3.41,7.15,0,0,0.73,70.08,9.11,3.25,3.25,0,0,50.98,3.5,505,185,130,60,130,0,0,0,36.63,25.74,11.88,25.74,0,0,0,466,177,130,40,119,0,0,0,37.98,27.9,8.58,25.54,0,0,0,,,,,,,,,,,,,,,,466,87,139,22,31,0,169,18,49,278,18.67,29.83,4.72,6.65,0,36.27,3.86,10.52,59.66,818,135,325,204,130,24,0,0,16.5,39.73,24.94,15.89,2.93,0,0,937,409,360,22,132,14,43.65,38.42,2.35,14.09,1.49,517,489,28,94.58,5.42,29038,29038,,,,,,,,,,505,229,276,0,0,0,45.35,54.65,0,0,0,1999,810927,1553,51,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4061, Alameda County, California","060014061002","618298","35844",,,868,868,3635.965,0.238726202592444,868,407,198,56,0,139,5,0,9,461,164,0,4,0,0,280,13,46.89,22.81,6.45,0,16.01,0.58,0,1.04,53.11,18.89,0,0.46,0,0,32.26,1.5,251,25,113,47,22,40,4,0,9.96,45.02,18.73,8.76,15.94,1.59,0,147,25,75,15,0,28,4,0,17.01,51.02,10.2,0,19.05,2.72,0,,,,,,,,,,,,,,,,147,25,0,4,43,5,70,0,25,74,17.01,0,2.72,29.25,3.4,47.62,0,17.01,50.34,662,234,19,211,198,0,0,0,35.35,2.87,31.87,29.91,0,0,0,799,334,298,0,33,134,41.8,37.3,0,4.13,16.77,428,398,30,92.99,7.01,76792,76792,,,,,,,,,,251,154,97,0,0,0,61.35,38.65,0,0,0,1938,443885,,38.2999992370605,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4061, Alameda County, California","060014061003","293208","39031",,,1820,1820,16076.57,0.113208246524694,1820,1123,517,149,0,372,0,0,85,697,0,0,0,10,0,555,132,61.7,28.41,8.19,0,20.44,0,0,4.67,38.3,0,0,0,0.55,0,30.49,7.25,765,231,370,53,24,60,0,27,30.2,48.37,6.93,3.14,7.84,0,3.53,329,72,177,53,0,0,0,27,21.88,53.8,16.11,0,0,0,8.21,,,,,,,,,,,,,,,,329,147,60,0,10,0,37,75,147,86,44.68,18.24,0,3.04,0,11.25,22.8,44.68,26.14,1439,185,310,349,354,197,0,44,12.86,21.54,24.25,24.6,13.69,0,3.06,1638,876,659,0,24,79,53.48,40.23,0,1.47,4.82,1253,1182,71,94.33,5.67,86153,86153,,,,,,,,,,765,475,247,16,27,0,62.09,32.29,2.09,3.53,0,2002,805304,3248,37.2000007629395,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,"Block Group 4, Census Tract 4061, Alameda County, California","060014061004","393593","0",,,1021,1021,6718.559,0.151967113361143,1021,696,124,62,0,404,0,0,106,325,137,30,0,0,0,112,46,68.17,12.14,6.07,0,39.57,0,0,10.38,31.83,13.42,2.94,0,0,0,10.97,4.51,289,82,48,87,35,29,8,0,28.37,16.61,30.1,12.11,10.03,2.77,0,233,70,27,87,29,20,0,0,30.04,11.59,37.34,12.45,8.58,0,0,,,,,,,,,,,,,,,,233,32,43,0,88,0,38,32,32,38,13.73,18.45,0,37.77,0,16.31,13.73,13.73,16.31,672,211,129,189,94,0,43,6,31.4,19.2,28.12,13.99,0,6.4,0.89,841,358,319,19,19,126,42.57,37.93,2.26,2.26,14.98,429,356,73,82.98,17.02,59281,59281,,,,,,,,,,289,96,150,8,15,20,33.22,51.9,2.77,5.19,6.92,1994,668379,1339,31.2000007629395,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406201","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4062.01, Alameda County, California","060014062011","134976","0",,,1669,1669,32025.62,0.0521145271715545,1669,775,56,268,0,261,178,0,12,894,11,0,101,0,0,782,0,46.43,3.36,16.06,0,15.64,10.67,0,0.72,53.57,0.66,0,6.05,0,0,46.85,0,462,75,59,114,59,146,9,0,16.23,12.77,24.68,12.77,31.6,1.95,0,327,62,47,70,31,108,9,0,18.96,14.37,21.41,9.48,33.03,2.75,0,,,,,,,,,,,,,,,,327,35,62,35,61,32,102,0,24,148,10.7,18.96,10.7,18.65,9.79,31.19,0,7.34,45.26,1159,369,333,315,74,48,20,0,31.84,28.73,27.18,6.38,4.14,1.73,0,1371,584,505,29,49,204,42.6,36.83,2.12,3.57,14.88,818,737,81,90.1,9.9,65512,65512,,,,,,,,,,462,161,229,58,14,0,34.85,49.57,12.55,3.03,0,1942,666609,1794,37.7000007629395,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406201","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4062.01, Alameda County, California","060014062012","77137","0",,,612,612,20548.8,0.0297827634722632,612,460,44,14,0,402,0,0,0,152,17,0,8,0,0,127,0,75.16,7.19,2.29,0,65.69,0,0,0,24.84,2.78,0,1.31,0,0,20.75,0,194,44,60,0,23,67,0,0,22.68,30.93,0,11.86,34.54,0,0,124,44,60,0,20,0,0,0,35.48,48.39,0,16.13,0,0,0,,,,,,,,,,,,,,,,124,52,14,0,26,0,32,0,44,40,41.94,11.29,0,20.97,0,25.81,0,35.48,32.26,421,181,79,145,16,0,0,0,42.99,18.76,34.44,3.8,0,0,0,503,150,218,0,83,52,29.82,43.34,0,16.5,10.34,306,302,4,98.69,1.31,40990,40990,,,,,,,,,,194,35,80,79,0,0,18.04,41.24,40.72,0,0,1946,,1631,39.5,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406201","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,"Block Group 3, Census Tract 4062.01, Alameda County, California","060014062013","87031","0",,,1770,1770,52674.09,0.0336028583916219,1770,839,100,264,0,475,0,0,0,931,11,28,142,0,0,750,0,47.4,5.65,14.92,0,26.84,0,0,0,52.6,0.62,1.58,8.02,0,0,42.37,0,549,187,81,59,159,30,0,33,34.06,14.75,10.75,28.96,5.46,0,6.01,474,179,81,15,136,30,0,33,37.76,17.09,3.16,28.69,6.33,0,6.96,,,,,,,,,,,,,,,,474,47,114,19,89,0,205,0,36,235,9.92,24.05,4.01,18.78,0,43.25,0,7.59,49.58,1188,352,352,132,278,44,15,15,29.63,29.63,11.11,23.4,3.7,1.26,1.26,1458,825,371,78,76,108,56.58,25.45,5.35,5.21,7.41,976,932,44,95.49,4.51,,,,,,,,,,,,549,163,296,40,31,19,29.69,53.92,7.29,5.65,3.46,1955,588307,1445,40.0999984741211,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406201","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,"Block Group 4, Census Tract 4062.01, Alameda County, California","060014062014","108920","0",,,1021,1021,24278.17,0.0420542488999949,1021,543,84,149,2,308,0,0,0,478,62,0,0,0,0,399,17,53.18,8.23,14.59,0.2,30.17,0,0,0,46.82,6.07,0,0,0,0,39.08,1.67,310,75,42,60,87,46,0,0,24.19,13.55,19.35,28.06,14.84,0,0,282,70,28,60,78,46,0,0,24.82,9.93,21.28,27.66,16.31,0,0,,,,,,,,,,,,,,,,282,30,89,0,74,0,89,0,11,108,10.64,31.56,0,26.24,0,31.56,0,3.9,38.3,547,155,183,83,103,23,0,0,28.34,33.46,15.17,18.83,4.2,0,0,732,343,321,20,33,15,46.86,43.85,2.73,4.51,2.05,418,390,28,93.3,6.7,52876,52876,,,,,,,,,,310,137,134,0,29,10,44.19,43.23,0,9.35,3.23,1961,679104,1485,39.7000007629395,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,"Block Group 1, Census Tract 4062.02, Alameda County, California","060014062021","63499","0",,,1240,1240,50576.94,0.024517102009739,1240,379,107,166,24,72,0,0,10,861,0,0,52,0,0,715,94,30.56,8.63,13.39,1.94,5.81,0,0,0.81,69.44,0,0,4.19,0,0,57.66,7.58,398,130,62,115,23,59,0,9,32.66,15.58,28.89,5.78,14.82,0,2.26,378,130,42,115,23,59,0,9,34.39,11.11,30.42,6.08,15.61,0,2.38,,,,,,,,,,,,,,,,378,18,54,29,40,0,197,40,18,260,4.76,14.29,7.67,10.58,0,52.12,10.58,4.76,68.78,982,481,174,122,121,60,24,0,48.98,17.72,12.42,12.32,6.11,2.44,0,1109,439,374,68,163,65,39.59,33.72,6.13,14.7,5.86,506,506,0,100,0,51963,51963,,,,,,,,,,398,191,131,51,9,16,47.99,32.91,12.81,2.26,4.02,1978,,1211,31.5,,,,,,,,,,,,,,,,,,
"ACSSF","ca","150","00",,,,"06","001",,,"406202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,"Block Group 2, Census Tract 4062.02, Alameda County, California","060014062022","133847","0",,,1583,1583,30631.63,0.0516786178159899,1583,703,105,270,6,248,3,28,43,880,232,0,50,0,0,577,21,44.41,6.63,17.06,0.38,15.67,0.19,1.77,2.72,55.59,14.66,0,3.16,0,0,36.45,1.33,488,156,70,122,103,23,14,0,31.97,14.34,25,21.11,4.71,2.87,0,469,156,62,122,92,23,14,0,33.26,13.22,26.01,19.62,4.9,2.99,0,,,,,,,,,,,,,,,,469,74,116,12,74,0,172,21,24,227,15.78,24.73,2.56,15.78,0,36.67,4.48,5.12,48.4,1164,433,338,184,145,47,17,0,37.2,29.04,15.81,12.46,4.04,1.46,0,1325,674,427,46,47,131,50.87,32.23,3.47,3.55,9.89,713,613,100,85.97,14.03,47450,47450,,,,,,,,,,488,138,198,70,38,44,28.28,40.57,14.34,7.79,9.02,1957,,1567,39.2000007629395,,,,,,,,,,,,,,,,,,
